,titulo,artista,letras
423,Chamando no Grau (part. MC JottaPê),MC Dede," Nem fala comigo. Deixa eu beber ficar sussu. Sua inveja bate e volta. Na lente da minha juju. Tô com os parça. Só de quebra sem vacilação. Com minha peita da Lacoste. Em cima do meu XJotão. Não fala comigo. Vou beber, ficar sussu. Sua inveja bate e volta. Na lente da minha juju. Tô com os parça. Só de quebra sem vacilação. Com minha peita da Lacoste. Em cima do meu XJotão. Avistamos as novinhas. Agora é só bololô vrau. Cortando de giro. Raspando a placa. Chamando no grau.  "
424,Cansei Vacilão,MC Mirella," Fica ligando, não quero te atender. Eu tô ocupada sendo feliz bem longe de você. Te dei amor, pagou com traição. Vai, vacilão, come na minha mão. Tá com saudade, né. Tá arrependido, é. Tá com saudade, é. Cê ta sofrendo, né. Preferiu as putiane e perdeu sua de fé. Preferiu as putiane e perdeu sua de fé. Preferiu as putiane e perdeu sua de fé. Preferiu as putiane e perdeu sua de fé. Vai lá com as suas putiane e me esquece. Fica ligando, não quero te atender. Eu tô ocupada sendo feliz bem longe de você. Te dei amor, pagou com traição. Vai, vacilão, come na minha mão. Tá com saudade, né. Tá arrependido, é. Tá com saudade, é. Cê ta sofrendo, né. Preferiu as putiane e perdeu sua de fé. Preferiu as putiane e perdeu sua de fé. Preferiu as putiane e perdeu sua de fé. Preferiu as putiane e perdeu sua de fé. Vai lá com as suas putiane e me esquece.  "
425,Rebola,MC Loma e As Gêmeas Lacração," Eu sou bonita, sou. E vim para causar. Sou basiquinha, sou. E vim pra rebolar. Rebola, rebola. Rebola sem parar. Rebola, rebola. Rebola sem parar. Sou basiquinha, sou. E vim para afrontar. Sou bonitinha, sou. E vim para ficar. Rebola, rebola. Rebola sem parar. Rebola, rebola. Rebola sem parar. Tu sabe que é assim. Na mente gosto de entrar. Tu sabe que é assim. Vim pra cá rebolar. Rebola, rebola. Rebola sem parar. Rebola, rebola. Rebola pra causar. Cebruthius. Escama só de peixe. Uaai.  "
426,Amor À Distância,Matheus Yurley, Ta tão difícil de aguentar essa vontade louca de te ver. De te abraçar de beijar sua boca queria te olhar queria. Ver você sorrir mas por causa da distância você não está aqui. Você é o motivo do brilho do meu olhar você o motivo do meu viver. Um dia a gente vai se encontrar. Sei que não vai demorar pra acontecer. Mas enquanto não acontece. Vou continuar te amando do outro lado da sua tela. To te esperando ooh ooh distância oooh por quê. Em meio a distância e vários problemas. O nosso amor é daqueles que vale a pena. Eu sei que é triste não te ter perto de mim. Porque se saudade matasse eu não estaria. Mais aqui mas o amor é forte e eu vou aguentar. A distância é uma barreira que temos que ultrapassar. E quando eu quebrar essa barreira. Prometo te amar a minha vida inteira. Ooh ohh distância porque. Você é a água e eu sou o deserto. Você está tão longe mas eu te sinto perto. Quando acordo de manhã já penso em você. Não paro de contar os segundos para te ver. Mas calma vai dar certo esse nosso plano Deus. Está com nós preparando o nosso encontro ooh ooh distância porque.  
427,"Mais Amor, Menos Recalque",MC Daleste," Esse é o papo do Daleste. Esse é o papo do Daleste. Mais amor, menos recalque nesse baile. Que eu vou de Hornet, de Amarok. 20 mil cruzeiros pra gastar. Mais amor, menos recalque. Sai do pé, morre pra lá. 7 com 7 é 14, mais 7 é 21. Daleste mandou pro recalque. Vai tomar no (uuh). Que eu vou de Hornet, de Amarok. 20 mil cruzeiros pra gastar. Mais amor, menos recalque. Sai do pé, morre pra lá. 7 com 7 é 14, mais 7 é 21. Daleste mandou pro recalque. Vai tomar no (uuh). Não quero saber de nada. Nem quanto é, esse é meu lema. Sem patifaria, sai do meu pé. Dinheiro não é problema. Vai, desacreditou de mim. Haha, agora segura. Eu tô suave, você tá na pindura. Você só quis o meu mal. Me ver na pior e riu quando eu tropecei. Seu pesadelo tá de volta. Você tremeu quando eu cheguei. Da tua cara eu tenho nojo. (Dá tua cara eu tenho nojo). Se uma palavra dói mais que um tapa. Essa te deixou de olho roxo. Vai se acostumando que eu cheguei para ficar. Porque daqui ninguém me tira. E aqui é o meu lugar haha. Para de indireta pra mim. Cê quer que eu te dê ibope. Valeu, mas não tô afim. A foto no meu Instagram você curtiu sem querer. Fala mal, mas adora, curte o meu jeito de ser. Ai, ai, não tenho dó, não tenho dó de Zé Mané. E quando eu passo de nave, eles sempre tão a pé. Mais amor, menos recalque. Eu vou de Hornet, de Amarok. 20 mil cruzeiros pra gastar. Mais amor, menos recalque. Sai do pé, morre pra lá. 7 com 7 é 14. Tá ligado que eu não brinco. Quem odeia um recalque. Abre a boca e dá um grito.  "
428,Senta Porra,Aldair Playboy," Sextafeira rotineira. Eu e meu baseado. ZapZap tocou. Uma proposta irrecusável. Whisky, cama box e sexo bolado. Te dou pirocada de baixo pra cima. E tu dá bucetada de cima pra baixo. Senta porra, vai. Senta porra, vai caralho. Senta porra, vai. Senta porra, vai caralho. Senta porra, vai. Senta porra, vai caralho. Senta porra, vai. Senta porra, vai caralho. Te dou pirocada de baixo pra cima. E tu dá bucetada de cima pra baixo. Te dou pirocada de baixo pra cima. E tu dá bucetada de cima pra baixo. Te dou pirocada de baixo pra cima. E tu dá bucetada de cima pra baixo.  "
429,O Que É Bacanal ?,Mc Doriva," Tu não sabe o que é bacanal  oh novinha  vou falar pra tu. Bacanal é piroca na boca é piroca na xota é piroca... no cu. Bacanal é piroca na boca é piroca na xota é piroca... no cu { bis }. É cu na piroca , é piroca no cu. No baile da nova holanda da mangueira e do peú. Se ela não quer dar xoxota. É cu na piroca é piroca no cu. Bota a mão no joelhinho vem mexendo esse bumbum..  "
430,O Dinheiro Move o Mundo,Mc Rodson," É que o dinheiro move o mundo. É por isso que o mundo ta perdido. O perdido saiu a procura de se encontrar. E se encontrou dentro do olhar do seu filho. Acende o fino e traga até a ultima ponta. Eu queria fazer de conta que nada disso é real. Não é qualquer um que passa a 200 tirando onda. E limita ela toda a favela toda no gral. Se foda toda hipocresia daqueles que atiram pedra. E se vagabundo não presta ele vai te fazer sofrer. Maloqueiro, irresponsável, artista malandriado. E um dia esse revoltado ainda vai te surpreender. E quando esse dia chegar você vai te que aceitar. Que deu certo o plano de um louco sem a dor. Quando eu ver ela passar eu só vou poder chorar. Porque que eu fui desperdiçar o seu amor. O dinheiro move o mundo. É por isso que o mundo ta perdido. O perdido saiu a procura de se encontrar. E se encontrou dentro do olhar do seu filho.  "
431,Agora Eu Sou Solteira,Gaiola Das Popozudas," Eu vou pro baile, eu vou pro baile, de sainha. Agora eu sou solteira e ninguém vai me segurar. Daquele jeito. De, de sainha. Daquele jeito. (Eu, eu, eu, eu, eu, eu, eu, eu). Eu vou pro baile procurar o meu negão,. Vou subir no palco ao som do tamborzão. Sou cachorrona mesmo. E late que eu vou passar. Agora eu sou solteira e ninguém vai me segurar. Dj aumenta o som. Eu já to de sainha. Daquele jeito. De, de sainha. No ... local do pega pega eu exculaxo tua mina. No completo, ou no mirante, outro no muro da esquina. Na primeira tu já cansa. Eu não vou falar de novo. Ai que homem gostoso, vem que vem quero de novo. ( ai vai ). Ai que homem gostoso, vem que vem quero de novo. Gaiola das Popozudas agora fala pra você. Se elas brincam com a xaninha eu faço o homem enlouquecer. Se elas brincam com a xaninha eu faço o homem enlouquecer. De, de sainha. De, de sainha. Agora eu sou solteira e ninguém vai me segurar. (Daquele jeito) ... De, de sainha. Dadaquele jeito.. Eu vou pro baile procurar o meu negão,. Vou subir no palco ao som do tamborzão. Sou cachorrona mesmo. E late que eu vou passar. Agora eu sou solteira e ninguém vai me segurar. Dj aumenta o som. Eu já to di sainha. De, de sainha. No local do pega pega eu exculaxo tua mina. No completo, ou no mirante, outro no muro da esquina. Na primeira tu já cansa. Eu não vou falar de novo. Ai que homem gostoso, vem que vem quero de novo. (ai vai).... Ai que homem gostoso, vem que vem quero de novo. Gaiola das Popozudas agora fala pra você. Se elas brincam com a xaninha eu faço o homem enlouquecer. Se elas brincam com a xaninha eu faço o homem enlouquecer. De, de sainha. De, de sainha. Agora eu so solteira e ninguém vai me segurar.  "
432,Camarote,MC Davi," Alguns amigos maloqueiro estão comigo. Em mó picada chave que elas pousa. Fica cheiroso, automóvel mais preciso. A BMW branca pra acelerar. O dia é de drama mais faço chover sorriso. De festa em festa não pode desanimar. Quem via isso tardezinha tá fluindo. Tem várias delas pra gente desenrolar. Hoje o camarote é todo nosso. A noite é uma criança e elas que quer brincar. Chamo vários combo de Ciroc. Tem vários sabores fortes pra elas se embriagar.  "
433,Desde Menor,MC Lon," Desde menor rimo na hora. Pra tu entender. Não se envolveu do lado errado. Retroceder. Deu maior saudade do coroa. Mas tá firmão. Se Deus levou, cabelo voa e o funk é revolução. Eu tô de evokera com o som estralando. E o lon rola na track. E na cintura nós tamo pesadão de glock entratec. Elas empina no meu foguetão. Só não me desmerece. Gosta de mim mas ama meu cifrão. Me chama de chefe. O importante é que a situação. Não tá mais precária. Me chama de amor. Me chama de paixão. Essa pilantra, canalha. Meu objetivo é girar o mundão e fazer mais letra. Sem patifaria e sem ter contradição pra não arumar treta. Desde menor rimo na hora. Pra tu entender. Não se envolveu do lado errado. Retroceder. Deu maior saudade do coroa. Mas tá firmão. Nois voltou mais pesado e o Lon e W na produção. Desde menor rimo na hora. Pra tu entender. Não se envolveu do lado errado. Retroceder. Deu maior saudade do coroa. Mas tá firmão. Se Deus levou, cabelo voa e o funk é revolução.  "
434,Oi Sumido,Dream Team do Passinho," Oi, sumido. Deu vontade de encontrar você. Uma saudade de ver meu bebê. Nosso encaixe é seduzente, muy caliente. Perco o juízo. Quero saber quando tu vai brotar. A nega braba vai te tontear. Gosto quando a gente fica coladin. Oi, desce lentamente. (Cola ni mim). Queixo no ombrinho. (Cola ni mim). Não para de descer. (Cola ni mim). O nosso close é certo bem juntin. Oi, sobe lentamente. (Cola ni mim). Queixo no ombrinho. (Cola ni mim). Não para de subir. (Cola ni mim). O nosso close é certo bem juntin. Oi, sumida. Que falta você faz na minha vida. A saudade que bate, bate mais que essa batida. Tô bolado, tu não dá bola pra mim. Sou o último da fila dos teus vários contatin. Mereço não, nega. Mereço não, nega. Mereço não, nega. Mereço não, nega. Faz isso comigo não. Oi, sumido. Deu vontade de encontrar você. Uma saudade de ver meu bebê. Nosso encaixe é seduzente, muy caliente. Perco o juízo. Quero saber quando tu vai brotar. A nega braba vai te tontear. Gosto quando a gente fica coladin. Oi, desce lentamente. (Cola ni mim). Queixo no ombrinho. (Cola ni mim). Não para de descer. (Cola ni mim). O nosso close é certo bem juntin. Oi, sobe lentamente. (Cola ni mim). Queixo no ombrinho. (Cola ni mim). Não para de subir. (Cola ni mim). O nosso close é certo bem juntin. Oi, sumida. Que falta você faz na minha vida. A saudade que bate, bate mais que essa batida. Tô bolado, tu não dá bola pra mim. Sou o último da fila dos teus vários contatin. Mereço não, nega. Mereço não, nega. Mereço não, nega. Mereço não, nega. Faz isso comigo não. Oi, desce lentamente. (Cola ni mim). Queixo no ombrinho. (Cola ni mim). Não para de descer. (Cola ni mim). O nosso close é certo bem juntin. Oi, sobe lentamente. (Cola ni mim). Queixo no ombrinho. (Cola ni mim). Não para de subir. (Cola ni mim). O nosso close é certo bem juntin.  "
435,Rap da Diferença,MC Markinhos & MC Dollores ," Qual a diferença entre o Charme e o Funk. Um anda bonito o outro elegante. Qual a diferença entre o Charme e o Funk. Um anda bonito o outro elegante. Eu no baile funk danço a dança da bundinha. Sou MC Dollores e criado na Rocinha. Eu no baile charme já danço social. Sou MC Marquinhos e curto Tênis Marechal. Qual a diferença entre o Charme e o Funk. Um anda bonito o outro elegante. Qual a diferença entre o Charme e o Funk. Um anda bonito o outro elegante. Eu sou funkeiro ando de chapéu. Cabelo enrolado, cordãozinho e anel. Me visto no estilo internacional. Reebok ou de Nike sempre abalo geral. Bermudão da Ciclone, marca original. Meu cap importado é tradicional. Se ligue nos tecidos do funkeiro nacional. A moda RioFunk melhorou o meu astral. Qual a diferença entre o Charme e o Funk. Um anda bonito o outro elegante. Qual a diferença entre o Charme e o Funk. Um anda bonito o outro elegante. Eu sou charmeiro ando social. Camisa abotoada num tremendo visual. Uma calça de bali e um sapato bem legal. Meu cabelo é asa delta ou então de picapau. No mundo do Charme eu sou sensual. Charmeiro de verdade curte baile na moral. Onde o Jack Swing são a atração. Trazendo as morenas para o meio do salão. Qual a diferença entre o Charme e o Funk. Um anda bonito o outro elegante. Qual a diferença entre o Charme e o Funk. Um anda bonito o outro elegante. Eu no baile funk danço a dança da bundinha. Estou me despedindo mas sem perder a linha. Eu no baile charme já danço social. Estou deixando um abraço muito especial. Qual a diferença entre o Charme e o Funk. Um anda bonito o outro elegante. Qual a diferença entre o Charme e o Funk. O Marquinhos anda bonito e o Dollores elegante.  "
436,Tratamento Especial,MC Bella," É filha tu descolou o contato do cara errado. Cheia de conversinha chamou no privado. Toda oferecida mostrando o quanto é fácil. Pagando de esperta que tava no papo. É filha mais acho que teu plano não teve sucesso. Igual você tem vários cheia de perreco. E comigo é poucas é só navalhada. Tratamento especial. Tu recebe na quebrada. Mandada, talarica eu rasgo na bala. Se mexer com o meu marido garanto vai ser cobrada. Mandada, talarica eu rasgo na bala. Se mecher com o meu marido garanto vai ser cobrada. É filha tu descolou o contato do cara errado. Cheia de conversinha chamou no privado. Toda oferecida mostrando o quanto é fácil. Pagando de esperta que tava no papo. É filha mais acho que teu plano não teve sucesso. Igual você tem vários cheia de perreco. E comigo é poucas é só navalhada. Tratamento especial. Tu recebe na quebrada. Mandada, talarica eu rasgo na bala. Se mecher com o meu marido garanto vai ser cobrada. Mandada, talarica eu rasgo na bala. Se mecher com o meu marido garanto vai ser cobrada.  "
